InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537860,21052,LOVE BUILDING BLOCK WORD,2,2010-12-04 00:00:00,10.77,12926,United Kingdom
537861,21049,HEART OF WICKER SMALL,2,2010-12-18 00:00:00,13.06,13715,France
537861,21091,HEART SHAPED DOUGHNUT,5,2010-12-07 00:00:00,14.56,17561,United Kingdom
537862,21040,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-01-07 00:00:00,3.14,17277,United Kingdom
537863,21095,LUNCH BAG RED RETROSPOT,9,2010-12-20 00:00:00,2.76,16360,United Kingdom
537864,21021,JUMBO BAG RED RETROSPOT,8,2010-12-13 00:00:00,11.11,14327,Portugal
537864,21033,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-14 00:00:00,3.16,13493,Belgium
537864,21036,CHOCOLATE HOT WATER BOTTLE,1,2010-12-03 00:00:00,6.76,13755,United Kingdom
537864,21087,RETROSPOT TEA SET CERAMIC 11 PC,2,2010-12-22 00:00:00,4.72,12362,United Kingdom
537864,21027,REGENCY CAKESTAND 3 TIER,1,2010-12-23 00:00:00,14.29,16333,United Kingdom
537865,21085,ASSORTED COLOUR BIRD ORNAMENT,6,2010-12-03 00:00:00,2.76,16391,United Kingdom
537866,21020,ASSORTED COLOUR BIRD ORNAMENT,2,2010-12-22 00:00:00,2.76,15215,Spain
537867,21072,PINK VINTAGE PAISLEY PICNIC BAG,4,2010-12-09 00:00:00,3.14,12552,United Kingdom
537868,21037,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-13 00:00:00,2.76,14506,United Kingdom
537869,21019,HOME BUILDING BLOCK WORD,4,2010-12-12 00:00:00,9.22,14673,United Kingdom
537869,21017,LUNCH BAG RED RETROSPOT,2,2010-12-06 00:00:00,2.76,16798,United Kingdom
537870,21046,HANGING METAL LANTERN,5,2011-01-03 00:00:00,12.57,13044,France
537870,21068,PARTY BUNTING,2,2011-04-03 00:00:00,9.18,12954,Belgium
537871,21070,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2011-01-05 00:00:00,4.91,17946,United Kingdom
537872,21054,STRAWBERRY CERAMIC TRINKET POT,4,2010-12-13 00:00:00,1.34,12952,United Kingdom
537872,21067,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-04 00:00:00,3.14,17075,United Kingdom
537873,21011,LUNCH BAG RED RETROSPOT,2,2011-01-03 00:00:00,2.76,12981,United Kingdom
537874,21068,CHOCOLATE HOT WATER BOTTLE,4,2010-12-18 00:00:00,6.76,16944,United Kingdom
537875,21084,HOME BUILDING BLOCK WORD,2,2010-12-26 00:00:00,9.22,15185,Spain
537876,21077,PARTY BUNTING,1,2010-12-26 00:00:00,9.18,17604,United Kingdom
537876,21028,STRAWBERRY CERAMIC TRINKET POT,1,2011-01-06 00:00:00,1.34,16391,United Kingdom
537877,21037,HANGING METAL LANTERN,4,2011-01-14 00:00:00,12.57,15152,Belgium
537877,21061,PARTY BUNTING,5,2010-12-12 00:00:00,9.18,12507,United Kingdom
537877,21031,HANGING METAL LANTERN,2,2011-05-06 00:00:00,12.57,15790,United Kingdom
537877,21076,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-11 00:00:00,5.93,16929,United Kingdom
537877,21002,HOME BUILDING BLOCK WORD,10,2011-01-08 00:00:00,9.22,13824,United Kingdom
537878,21093,HEART SHAPED DOUGHNUT,2,2011-01-08 00:00:00,14.56,17769,United Kingdom
537879,21020,LUNCH BAG RED RETROSPOT,3,2011-01-16 00:00:00,2.76,16944,Portugal
537880,21067,REGENCY CAKESTAND 3 TIER,1,2010-12-17 00:00:00,14.29,14959,United Kingdom
537881,21010,HOME BUILDING BLOCK WORD,4,2010-12-09 00:00:00,9.22,16779,Sweden
537882,21077,BLUE KALMIA CERAMIC MUG,2,2011-01-28 00:00:00,3.58,17069,United Kingdom
537883,21088,CHILLI LIGHTS,1,2011-02-15 00:00:00,0.8,13846,United Kingdom
537884,21041,STRAWBERRY CERAMIC TRINKET POT,4,2010-12-01 00:00:00,1.34,13873,United Kingdom
537885,21066,CHOCOLATE HOT WATER BOTTLE,2,2010-12-09 00:00:00,6.76,13055,United Kingdom
537886,21053,PARTY BUNTING,2,2010-12-14 00:00:00,9.18,16839,United Kingdom
537886,21029,RETROSPOT TEA SET CERAMIC 11 PC,4,2011-01-12 00:00:00,4.72,15195,Italy
537886,21070,HANGING METAL LANTERN,1,2010-12-09 00:00:00,12.57,13755,United Kingdom
537886,21038,RETROSPOT TEA SET CERAMIC 11 PC,4,2011-01-15 00:00:00,4.72,18105,United Kingdom
537887,21054,CHILLI LIGHTS,5,2010-12-07 00:00:00,0.8,14958,United Kingdom
537888,21078,SET OF 3 MONOCHROME HEART MUGS,5,2011-01-13 00:00:00,3.16,14332,Spain
537889,21045,JUMBO BAG RED RETROSPOT,2,2010-12-09 00:00:00,11.11,15927,United Kingdom
537890,21001,JUMBO BAG RED RETROSPOT,9,2010-12-04 00:00:00,11.11,18210,United Kingdom
537890,21037,RETROSPOT TEA SET CERAMIC 11 PC,8,2010-12-29 00:00:00,4.72,16109,United Kingdom
537891,21042,BLUE KALMIA CERAMIC MUG,6,2011-01-01 00:00:00,3.58,18045,Portugal
537891,21079,JUMBO BAG RED RETROSPOT,14,2011-01-23 00:00:00,11.11,13358,United Kingdom
537892,21053,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-03-08 00:00:00,4.72,17796,United Kingdom
537892,21018,PARTY BUNTING,1,2011-01-09 00:00:00,9.18,16076,United Kingdom
537893,21001,SET OF 3 MONOCHROME HEART MUGS,2,2010-12-04 00:00:00,3.16,13628,United Kingdom
537894,21080,REGENCY CAKESTAND 3 TIER,1,2011-01-17 00:00:00,14.29,16894,United Kingdom
537894,21002,RETROSPOT TEA SET CERAMIC 11 PC,4,2010-12-12 00:00:00,4.72,16094,United Kingdom
C537895,21005,PARTY BUNTING,2,2011-01-13 00:00:00,9.18,12362,Spain
537896,21096,ASSORTED COLOUR BIRD ORNAMENT,5,2011-01-06 00:00:00,2.76,14148,United Kingdom
537897,21073,CHOCOLATE HOT WATER BOTTLE,3,2010-12-15 00:00:00,6.76,17362,Portugal
537898,21080,CHILLI LIGHTS,1,2011-01-13 00:00:00,0.8,13422,Italy
537899,21094,JUMBO BAG PINK POLKADOT,5,2010-12-17 00:00:00,8.11,16333,United Kingdom
537900,21013,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-18 00:00:00,3.14,15498,Germany
537900,21003,LUNCH BAG RED RETROSPOT,5,2011-01-11 00:00:00,2.76,14914,France
537900,21092,JUMBO BAG PINK POLKADOT,3,2010-12-05 00:00:00,8.11,15580,Germany
537901,21025,SET OF 3 MONOCHROME HEART MUGS,5,2010-12-26 00:00:00,3.16,15673,United Kingdom
537901,21007,CHILLI LIGHTS,3,2010-12-31 00:00:00,0.8,13875,Belgium
537902,21059,RETROSPOT TEA SET CERAMIC 11 PC,3,2010-12-16 00:00:00,4.72,16289,Germany
537903,21024,BLUE KALMIA CERAMIC MUG,2,2010-12-07 00:00:00,3.58,12981,United Kingdom
537903,21054,HANGING METAL LANTERN,1,2010-12-22 00:00:00,12.57,15648,United Kingdom
537904,21071,BLUE KALMIA CERAMIC MUG,4,2011-03-13 00:00:00,3.58,12410,United Kingdom
537905,21084,STRAWBERRY CERAMIC TRINKET POT,6,2010-12-08 00:00:00,1.34,16186,France
537906,21043,PARTY BUNTING,3,2010-12-19 00:00:00,9.18,13150,United Kingdom
537907,21041,LOVE BUILDING BLOCK WORD,4,2010-12-16 00:00:00,10.77,14140,Germany
537908,21085,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-01-20 00:00:00,4.72,14305,United Kingdom
537908,21047,BLUE KALMIA CERAMIC MUG,1,2011-03-28 00:00:00,3.58,14402,France
537909,21018,HEART SHAPED DOUGHNUT,6,2011-04-08 00:00:00,14.56,16992,United Kingdom
537910,21053,REGENCY CAKESTAND 3 TIER,3,2011-01-06 00:00:00,14.29,14189,Italy
537911,21010,HEART OF WICKER SMALL,1,2010-12-07 00:00:00,13.06,14914,Spain
537912,21057,JUMBO BAG RED RETROSPOT,8,2010-12-25 00:00:00,11.11,14831,United Kingdom
537913,21084,HANGING METAL LANTERN,4,2011-01-10 00:00:00,12.57,15450,Germany
537913,21043,HANGING METAL LANTERN,2,2010-12-16 00:00:00,12.57,15991,United Kingdom
537913,21003,HANGING METAL LANTERN,1,2010-12-10 00:00:00,12.57,13150,United Kingdom
537914,21052,HOME BUILDING BLOCK WORD,4,2011-01-26 00:00:00,9.22,15119,United Kingdom
537915,21011,JUMBO BAG PINK POLKADOT,1,2010-12-15 00:00:00,8.11,16929,United Kingdom
537915,21031,HEART SHAPED DOUGHNUT,2,2011-01-09 00:00:00,14.56,15257,Sweden
537916,21090,HEART SHAPED DOUGHNUT,5,2010-12-10 00:00:00,14.56,17976,France
537917,21071,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2010-12-31 00:00:00,4.91,15307,United Kingdom
537918,21029,CHILLI LIGHTS,8,2010-12-07 00:00:00,0.8,15321,United Kingdom
537919,21048,PARTY BUNTING,8,2010-12-15 00:00:00,9.18,16894,United Kingdom
537920,21030,HEART SHAPED DOUGHNUT,4,2010-12-04 00:00:00,14.56,13589,United Kingdom
537921,21078,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-12 00:00:00,3.14,17338,United Kingdom
537922,21042,BLUE KALMIA CERAMIC MUG,3,2010-12-01 00:00:00,3.58,14800,Netherlands
537923,21065,JUMBO BAG PINK POLKADOT,1,2010-12-22 00:00:00,8.11,16021,Germany
537924,21028,JUMBO BAG RED RETROSPOT,5,2011-01-16 00:00:00,11.11,12725,Netherlands
537924,21084,CHOCOLATE HOT WATER BOTTLE,10,2010-12-07 00:00:00,6.76,14583,Netherlands
537924,21035,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-29 00:00:00,5.93,14387,United Kingdom
537925,21006,REGENCY CAKESTAND 3 TIER,2,2011-01-02 00:00:00,14.29,15136,United Kingdom
537925,21094,CHILLI LIGHTS,4,2011-01-17 00:00:00,0.8,12681,Spain
537926,21061,BLUE KALMIA CERAMIC MUG,1,2010-12-04 00:00:00,3.58,17625,United Kingdom
537926,21071,CHOCOLATE HOT WATER BOTTLE,4,2011-01-04 00:00:00,6.76,17921,Portugal
537927,21058,HEART SHAPED DOUGHNUT,3,2010-12-09 00:00:00,14.56,12883,Sweden
537928,21025,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-15 00:00:00,5.93,17754,Switzerland
537929,21056,JUMBO BAG RED RETROSPOT,6,2011-01-06 00:00:00,11.11,17857,United Kingdom
537930,21093,LUNCH BAG RED RETROSPOT,1,2010-12-14 00:00:00,2.76,13914,United Kingdom
537931,21006,STRAWBERRY CERAMIC TRINKET POT,5,2010-12-26 00:00:00,1.34,18137,Germany
537931,21027,HOME BUILDING BLOCK WORD,1,2010-12-01 00:00:00,9.22,17583,United Kingdom
537932,21005,PARTY BUNTING,7,2010-12-19 00:00:00,9.18,17257,United Kingdom
537933,21083,RETROSPOT TEA SET CERAMIC 11 PC,4,2011-05-09 00:00:00,4.72,15355,United Kingdom
537934,21001,LOVE BUILDING BLOCK WORD,1,2011-01-12 00:00:00,10.77,14039,Germany
537935,21047,PARTY BUNTING,5,2010-12-08 00:00:00,9.18,16929,United Kingdom
537935,21017,HANGING METAL LANTERN,1,2010-12-17 00:00:00,12.57,15807,Spain
537936,21039,ASSORTED COLOUR BIRD ORNAMENT,2,2011-01-06 00:00:00,2.76,13589,Spain
537937,21088,SET OF 3 MONOCHROME HEART MUGS,3,2010-12-12 00:00:00,3.16,12858,United Kingdom
537938,21075,PINK VINTAGE PAISLEY PICNIC BAG,6,2010-12-06 00:00:00,3.14,15493,United Kingdom
537939,21066,HEART OF WICKER SMALL,9,2011-04-15 00:00:00,13.06,13637,United Kingdom
537940,21018,RETROSPOT TEA SET CERAMIC 11 PC,11,2010-12-04 00:00:00,4.72,13621,United Kingdom
537941,21047,LOVE BUILDING BLOCK WORD,3,2011-01-23 00:00:00,10.77,14904,Germany
537941,21037,PARTY BUNTING,13,2010-12-09 00:00:00,9.18,17625,United Kingdom
537941,21062,LUNCH BAG RED RETROSPOT,1,2010-12-03 00:00:00,2.76,16200,United Kingdom
537941,21068,HEART SHAPED DOUGHNUT,10,2010-12-10 00:00:00,14.56,15464,Switzerland
537942,21068,HOME BUILDING BLOCK WORD,2,2010-12-10 00:00:00,9.22,13150,United Kingdom
537943,21048,HEART SHAPED DOUGHNUT,4,2010-12-09 00:00:00,14.56,14187,United Kingdom
537944,21081,CHILLI LIGHTS,10,2011-02-03 00:00:00,0.8,15006,United Kingdom
537945,21024,HEART SHAPED DOUGHNUT,7,2010-12-01 00:00:00,14.56,16069,United Kingdom
537945,21019,PINK VINTAGE PAISLEY PICNIC BAG,3,2011-01-17 00:00:00,3.14,16360,United Kingdom
537946,21086,HANGING METAL LANTERN,1,2010-12-26 00:00:00,12.57,12380,Germany
537947,21083,JUMBO BAG PINK POLKADOT,1,2011-01-17 00:00:00,8.11,16911,United Kingdom
537948,21073,PINK VINTAGE PAISLEY PICNIC BAG,4,2010-12-03 00:00:00,3.14,18201,United Kingdom
537948,21087,JUMBO BAG PINK POLKADOT,4,2010-12-08 00:00:00,8.11,16236,Belgium
537949,21054,LOVE BUILDING BLOCK WORD,5,2010-12-06 00:00:00,10.77,15215,Germany
537950,21049,LOVE BUILDING BLOCK WORD,1,2011-01-31 00:00:00,10.77,16416,United Kingdom
537951,21083,REGENCY CAKESTAND 3 TIER,3,2010-12-04 00:00:00,14.29,15450,Portugal
537952,21004,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-18 00:00:00,5.93,18140,France
537953,21037,STRAWBERRY CERAMIC TRINKET POT,2,2010-12-25 00:00:00,1.34,15185,United Kingdom
537954,21090,HANGING METAL LANTERN,2,2010-12-03 00:00:00,12.57,16443,Switzerland
537954,21097,BLUE KALMIA CERAMIC MUG,3,2010-12-07 00:00:00,3.58,15565,United Kingdom
537955,21016,HOME BUILDING BLOCK WORD,3,2010-12-01 00:00:00,9.22,16436,France
537956,21066,PINK VINTAGE PAISLEY PICNIC BAG,4,2011-02-09 00:00:00,3.14,15892,Germany
537957,21041,PARTY BUNTING,2,2011-02-24 00:00:00,9.18,17625,Spain
537957,21063,REGENCY CAKESTAND 3 TIER,11,2010-12-05 00:00:00,14.29,15450,Spain
537958,21079,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-01-20 00:00:00,5.93,13361,United Kingdom
537959,21079,HEART OF WICKER SMALL,4,2010-12-07 00:00:00,13.06,15450,Germany
537960,21087,RETROSPOT TEA SET CERAMIC 11 PC,3,2010-12-20 00:00:00,4.72,17850,United Kingdom
537960,21062,JUMBO BAG RED RETROSPOT,2,2011-02-02 00:00:00,11.11,14162,Switzerland
537961,21004,CHILLI LIGHTS,6,2010-12-04 00:00:00,0.8,18193,United Kingdom
537962,21047,HANGING METAL LANTERN,1,2010-12-20 00:00:00,12.57,12883,United Kingdom
537963,21052,LUNCH BAG RED RETROSPOT,1,2010-12-08 00:00:00,2.76,15498,United Kingdom
537964,21072,JUMBO BAG RED RETROSPOT,1,2011-01-28 00:00:00,11.11,12536,United Kingdom
537965,21074,STRAWBERRY CERAMIC TRINKET POT,1,2011-01-12 00:00:00,1.34,13209,Germany
537966,21011,REGENCY CAKESTAND 3 TIER,2,2010-12-01 00:00:00,14.29,14837,United Kingdom
537966,21051,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-07 00:00:00,5.93,18261,United Kingdom
537966,21080,JUMBO BAG RED RETROSPOT,1,2011-01-02 00:00:00,11.11,16137,Belgium
537967,21044,HEART OF WICKER SMALL,2,2010-12-02 00:00:00,13.06,12920,Portugal
537967,21080,LUNCH BAG RED RETROSPOT,10,2010-12-09 00:00:00,2.76,14959,United Kingdom
C537967,21005,HANGING METAL LANTERN,11,2011-03-01 00:00:00,12.57,13427,Germany
537967,21081,JUMBO BAG PINK POLKADOT,12,2010-12-02 00:00:00,8.11,15466,Portugal
537967,21072,HEART SHAPED DOUGHNUT,1,2011-01-02 00:00:00,14.56,12647,United Kingdom
537967,21039,CHILLI LIGHTS,3,2010-12-10 00:00:00,0.8,15093,Portugal
537968,21076,SET OF 3 MONOCHROME HEART MUGS,2,2011-01-01 00:00:00,3.16,14009,United Kingdom
537969,21090,BLUE KALMIA CERAMIC MUG,3,2011-01-13 00:00:00,3.58,12444,Netherlands
537970,21077,ASSORTED COLOUR BIRD ORNAMENT,7,2011-01-17 00:00:00,2.76,15084,France
537970,21072,LOVE BUILDING BLOCK WORD,2,2010-12-11 00:00:00,10.77,12571,United Kingdom
537971,21060,HEART SHAPED DOUGHNUT,8,2010-12-06 00:00:00,14.56,18241,Netherlands
537972,21091,HANGING METAL LANTERN,1,2011-03-30 00:00:00,12.57,15157,United Kingdom
537973,21042,CHOCOLATE HOT WATER BOTTLE,3,2010-12-12 00:00:00,6.76,14277,Switzerland
537973,21081,PARTY BUNTING,1,2010-12-01 00:00:00,9.18,16403,United Kingdom
537974,21083,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-15 00:00:00,5.93,14079,Germany
537974,21027,JUMBO BAG PINK POLKADOT,3,2010-12-11 00:00:00,8.11,15039,United Kingdom
537975,21033,HANGING METAL LANTERN,7,2011-03-17 00:00:00,12.57,12683,United Kingdom
537976,21036,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-22 00:00:00,5.93,12981,United Kingdom
537977,21059,PINK VINTAGE PAISLEY PICNIC BAG,3,2011-01-03 00:00:00,3.14,14551,United Kingdom
537977,21062,HEART OF WICKER SMALL,4,2010-12-19 00:00:00,13.06,12543,Belgium
537978,21097,PARTY BUNTING,6,2010-12-31 00:00:00,9.18,13494,United Kingdom
537979,21075,STRAWBERRY CERAMIC TRINKET POT,2,2010-12-07 00:00:00,1.34,14903,Netherlands
537980,21046,HEART OF WICKER SMALL,2,2011-02-06 00:00:00,13.06,17399,Italy
537981,21019,REGENCY CAKESTAND 3 TIER,1,2011-01-04 00:00:00,14.29,16982,Germany
537982,21010,LOVE BUILDING BLOCK WORD,6,2011-01-01 00:00:00,10.77,15673,United Kingdom
537982,21068,REGENCY CAKESTAND 3 TIER,1,2010-12-01 00:00:00,14.29,12500,Netherlands
537983,21083,LUNCH BAG RED RETROSPOT,3,2010-12-02 00:00:00,2.76,16545,United Kingdom
537983,21056,ASSORTED COLOUR BIRD ORNAMENT,6,2010-12-23 00:00:00,2.76,17098,United Kingdom
537984,21080,HANGING METAL LANTERN,1,2011-04-24 00:00:00,12.57,13326,United Kingdom
537985,21080,CHOCOLATE HOT WATER BOTTLE,1,2011-03-03 00:00:00,6.76,15973,United Kingdom
537986,21047,REGENCY CAKESTAND 3 TIER,9,2010-12-01 00:00:00,14.29,16416,United Kingdom
C537987,21058,SET OF 3 MONOCHROME HEART MUGS,8,2011-01-04 00:00:00,3.16,13755,United Kingdom
537987,21093,BLUE KALMIA CERAMIC MUG,17,2011-01-28 00:00:00,3.58,17067,United Kingdom
537988,21058,STRAWBERRY CERAMIC TRINKET POT,1,2010-12-05 00:00:00,1.34,14373,Spain
537989,21025,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-05 00:00:00,5.93,15351,United Kingdom
537990,21090,STRAWBERRY CERAMIC TRINKET POT,8,2011-02-03 00:00:00,1.34,16798,Italy
537990,21046,CHILLI LIGHTS,11,2010-12-11 00:00:00,0.8,16109,United Kingdom
537991,21006,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-16 00:00:00,4.91,16842,United Kingdom
537991,21079,HEART OF WICKER SMALL,4,2011-01-14 00:00:00,13.06,16643,Italy
537992,21047,PINK VINTAGE PAISLEY PICNIC BAG,5,2011-05-20 00:00:00,3.14,16076,United Kingdom
537993,21033,HANGING METAL LANTERN,3,2010-12-27 00:00:00,12.57,14958,Belgium
537994,21055,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-12-10 00:00:00,5.93,17275,United Kingdom
537995,21057,HOME BUILDING BLOCK WORD,3,2011-01-22 00:00:00,9.22,15021,United Kingdom
537996,21032,LUNCH BAG RED RETROSPOT,1,2011-04-07 00:00:00,2.76,16710,Switzerland
537997,21085,STRAWBERRY CERAMIC TRINKET POT,1,2010-12-31 00:00:00,1.34,15516,France
537998,21030,HANGING METAL LANTERN,1,2010-12-10 00:00:00,12.57,13846,United Kingdom
537998,21031,FAIRY CAKE FLANNEL ASSORTED COLOUR,4,2010-12-26 00:00:00,4.91,16375,United Kingdom
537998,21027,STRAWBERRY CERAMIC TRINKET POT,2,2010-12-06 00:00:00,1.34,17594,United Kingdom
537999,21050,PARTY BUNTING,6,2010-12-07 00:00:00,9.18,12725,United Kingdom
538000,21064,HEART SHAPED DOUGHNUT,8,2010-12-06 00:00:00,14.56,15405,Germany
538001,21032,JUMBO BAG PINK POLKADOT,1,2010-12-17 00:00:00,8.11,17126,United Kingdom
538001,21008,JUMBO BAG RED RETROSPOT,5,2010-12-13 00:00:00,11.11,13209,United Kingdom
538002,21086,LUNCH BAG RED RETROSPOT,5,2010-12-05 00:00:00,2.76,17769,United Kingdom
538002,21060,JUMBO BAG PINK POLKADOT,7,2011-02-03 00:00:00,8.11,13161,France
538003,21008,SET OF 3 MONOCHROME HEART MUGS,7,2011-02-05 00:00:00,3.16,14825,United Kingdom
538004,21007,HEART SHAPED DOUGHNUT,5,2010-12-13 00:00:00,14.56,14276,United Kingdom
538004,21072,PARTY BUNTING,2,2010-12-20 00:00:00,9.18,12683,United Kingdom
538004,21077,PARTY BUNTING,3,2010-12-02 00:00:00,9.18,17004,United Kingdom
538004,21017,REGENCY CAKESTAND 3 TIER,2,2011-02-09 00:00:00,14.29,15601,France
538005,21019,LUNCH BAG RED RETROSPOT,1,2011-01-14 00:00:00,2.76,18238,France
538005,21063,LOVE BUILDING BLOCK WORD,2,2011-05-10 00:00:00,10.77,16897,France
538006,21080,LOVE BUILDING BLOCK WORD,2,2011-01-31 00:00:00,10.77,18147,United Kingdom
538007,21071,REGENCY CAKESTAND 3 TIER,1,2010-12-09 00:00:00,14.29,17594,Spain
538008,21074,REGENCY CAKESTAND 3 TIER,2,2010-12-30 00:00:00,14.29,15466,United Kingdom
538009,21026,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-01-30 00:00:00,5.93,13197,Spain
538010,21065,CHOCOLATE HOT WATER BOTTLE,3,2010-12-21 00:00:00,6.76,14028,Switzerland
538011,21043,HANGING METAL LANTERN,2,2010-12-04 00:00:00,12.57,17399,Switzerland
538011,21058,LUNCH BAG RED RETROSPOT,5,2011-01-09 00:00:00,2.76,14344,Germany
538012,21096,JUMBO BAG RED RETROSPOT,4,2011-06-05 00:00:00,11.11,18241,United Kingdom
538012,21082,HANGING METAL LANTERN,1,2011-01-02 00:00:00,12.57,15084,Germany
538013,21078,HEART OF WICKER SMALL,3,2010-12-08 00:00:00,13.06,12858,United Kingdom
538013,21079,STRAWBERRY CERAMIC TRINKET POT,1,2010-12-18 00:00:00,1.34,14039,United Kingdom
538014,21066,JUMBO BAG PINK POLKADOT,5,2011-02-05 00:00:00,8.11,13337,France
C538015,21022,RETROSPOT TEA SET CERAMIC 11 PC,1,2010-12-08 00:00:00,4.72,14344,Italy
538016,21052,PARTY BUNTING,4,2011-02-06 00:00:00,9.18,15991,United Kingdom
538017,21049,RETROSPOT TEA SET CERAMIC 11 PC,5,2010-12-29 00:00:00,4.72,17842,France
538018,21016,HEART SHAPED DOUGHNUT,1,2010-12-13 00:00:00,14.56,13646,United Kingdom
538019,21072,STRAWBERRY CERAMIC TRINKET POT,1,2010-12-08 00:00:00,1.34,14601,United Kingdom
538020,21018,HEART OF WICKER SMALL,2,2010-12-02 00:00:00,13.06,15907,United Kingdom
538021,21008,LOVE BUILDING BLOCK WORD,1,2011-01-10 00:00:00,10.77,16759,United Kingdom
538021,21015,ASSORTED COLOUR BIRD ORNAMENT,1,2011-01-11 00:00:00,2.76,13613,United Kingdom
538022,21004,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-12 00:00:00,3.16,15419,United Kingdom
538023,21070,LUNCH BAG RED RETROSPOT,1,2011-01-08 00:00:00,2.76,14714,United Kingdom
538024,21024,LOVE BUILDING BLOCK WORD,1,2010-12-02 00:00:00,10.77,16042,United Kingdom
538025,21020,HEART OF WICKER SMALL,1,2011-01-09 00:00:00,13.06,13715,United Kingdom
538026,21091,HEART SHAPED DOUGHNUT,1,2011-02-07 00:00:00,14.56,15902,Netherlands
538027,21075,HOME BUILDING BLOCK WORD,2,2011-01-08 00:00:00,9.22,17399,United Kingdom
538028,21077,HEART OF WICKER SMALL,4,2011-06-09 00:00:00,13.06,13358,United Kingdom
538029,21002,PINK VINTAGE PAISLEY PICNIC BAG,3,2010-12-02 00:00:00,3.14,13406,United Kingdom
538030,21060,HEART OF WICKER SMALL,1,2010-12-28 00:00:00,13.06,15413,Spain
538031,21005,ASSORTED COLOUR BIRD ORNAMENT,2,2011-01-19 00:00:00,2.76,16735,United Kingdom
538032,21076,STRAWBERRY CERAMIC TRINKET POT,4,2011-06-06 00:00:00,1.34,16236,United Kingdom
538033,21013,REGENCY CAKESTAND 3 TIER,2,2010-12-08 00:00:00,14.29,17480,Portugal
538033,21098,CHOCOLATE HOT WATER BOTTLE,3,2011-02-08 00:00:00,6.76,12380,Spain
538033,21086,PINK VINTAGE PAISLEY PICNIC BAG,4,2010-12-09 00:00:00,3.14,12737,United Kingdom
538033,21087,HEART OF WICKER SMALL,2,2011-03-19 00:00:00,13.06,14731,United Kingdom
538034,21086,ASSORTED COLOUR BIRD ORNAMENT,3,2010-12-20 00:00:00,2.76,13977,United Kingdom
538034,21040,ASSORTED COLOUR BIRD ORNAMENT,4,2011-01-02 00:00:00,2.76,12380,United Kingdom
538035,21097,REGENCY CAKESTAND 3 TIER,1,2011-03-03 00:00:00,14.29,17625,Germany
538036,21099,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-21 00:00:00,3.16,16236,United Kingdom
538037,21030,PARTY BUNTING,1,2011-03-18 00:00:00,9.18,16094,United Kingdom
538037,21056,HANGING METAL LANTERN,4,2010-12-10 00:00:00,12.57,13613,United Kingdom
538038,21023,ASSORTED COLOUR BIRD ORNAMENT,12,2010-12-17 00:00:00,2.76,16839,Germany
538039,21095,LUNCH BAG RED RETROSPOT,2,2010-12-04 00:00:00,2.76,17850,Italy
538040,21021,STRAWBERRY CERAMIC TRINKET POT,8,2010-12-07 00:00:00,1.34,14971,United Kingdom
538041,21014,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-03-11 00:00:00,3.14,17669,Sweden
538042,21048,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-09 00:00:00,4.91,16839,Portugal
538043,21047,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-15 00:00:00,5.93,13161,United Kingdom
538043,21025,HEART OF WICKER SMALL,1,2010-12-04 00:00:00,13.06,17257,United Kingdom
538043,21017,STRAWBERRY CERAMIC TRINKET POT,1,2010-12-02 00:00:00,1.34,12969,France
538043,21021,JUMBO BAG RED RETROSPOT,2,2010-12-17 00:00:00,11.11,16200,France
538043,21087,REGENCY CAKESTAND 3 TIER,2,2011-02-02 00:00:00,14.29,15277,Belgium
538044,21099,REGENCY CAKESTAND 3 TIER,1,2010-12-27 00:00:00,14.29,17090,United Kingdom
538044,21030,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-01-05 00:00:00,3.14,13121,United Kingdom
538045,21038,STRAWBERRY CERAMIC TRINKET POT,5,2010-12-06 00:00:00,1.34,12905,United Kingdom
